pid,vid,sid,mode,fixed_dev_mem,llm_dev_mem,fixed_reg_mem,llm_reg_mem
Jsoup,77,1,normal,2098019.2,1887355.2,722363.2,714612.8
Jsoup,77,2,normal,1970356.8,1851004.8,718478.4,713092.8
Jsoup,77,3,normal,1972761.6,1959030.4,742140.8,712969.6
Jsoup,77,4,normal,1911513.6,1913361.6,719246.4,736844.8
Jsoup,77,5,normal,2057795.2,1894587.2,720971.2,709163.2
Jsoup,77,1,time,2087216.0,1913067.2,743496.0,709947.2
Jsoup,77,2,time,2002100.8,1987520.0,727243.2,745353.6
Jsoup,77,3,time,1959889.6,1825828.8,741744.0,736891.2
Jsoup,77,4,time,0.0,0.0,0.0,0.0
Jsoup,77,5,time,1948787.2,2019630.4,745848.0,735200.0
Jsoup,77,1,mem,1873352.0,2023718.4,739864.0,735209.6
Jsoup,77,2,mem,2008081.6,1940552.0,713307.2,710939.2
Jsoup,77,3,mem,0.0,0.0,0.0,0.0
Jsoup,77,4,mem,0.0,0.0,0.0,0.0
Jsoup,77,5,mem,0.0,0.0,0.0,0.0
Jsoup,80,1,normal,0.0,0.0,106524.8,92264.0
Jsoup,80,2,normal,2088248.0,2069268.8,741616.0,743582.4
Jsoup,80,3,normal,1974340.8,1896318.4,414390.4,740222.4
Jsoup,80,4,normal,2042137.6,2070465.6,724152.0,622209.6
Jsoup,80,5,normal,1766208.0,2035923.2,735977.6,620206.4
Jsoup,80,1,time,0.0,0.0,0.0,0.0
Jsoup,80,2,time,0.0,0.0,0.0,0.0
Jsoup,80,3,time,0.0,0.0,642582.4,110793.6
Jsoup,80,4,time,0.0,0.0,0.0,0.0
Jsoup,80,5,time,0.0,0.0,0.0,0.0
Jsoup,80,1,mem,0.0,0.0,736713.6,91385.6
Jsoup,80,2,mem,0.0,0.0,0.0,0.0
Jsoup,80,3,mem,2011640.0,2003476.8,638540.8,725136.0
Jsoup,80,4,mem,0.0,0.0,727196.8,106228.8
Jsoup,80,5,mem,0.0,0.0,630993.6,99142.4
Jsoup,82,1,normal,2102336.0,2254846.4,197540.8,189073.6
Jsoup,82,2,normal,2156446.4,2138700.8,198825.6,158817.6
Jsoup,82,3,normal,2125264.0,2214216.0,181246.4,191017.6
Jsoup,82,4,normal,0.0,0.0,0.0,0.0
Jsoup,82,5,normal,2301027.2,2296513.6,197622.4,163875.2
Jsoup,82,1,time,1889203.2,2166817.6,218128.0,203022.4
Jsoup,82,2,time,0.0,0.0,199768.0,198788.8
Jsoup,82,3,time,0.0,0.0,0.0,0.0
Jsoup,82,4,time,0.0,0.0,0.0,0.0
Jsoup,82,5,time,0.0,0.0,190219.2,204883.2
Jsoup,82,1,mem,0.0,0.0,223372.8,179827.2
Jsoup,82,2,mem,2226740.8,2158251.2,175987.2,240579.2
Jsoup,82,3,mem,0.0,0.0,0.0,0.0
Jsoup,82,4,mem,0.0,0.0,0.0,0.0
Jsoup,82,5,mem,0.0,0.0,196089.6,188104.0
Jsoup,84,1,normal,1960830.4,2058059.2,262160.0,244555.2
Jsoup,84,2,normal,1907209.6,1949208.0,243441.6,250224.0
Jsoup,84,3,normal,2019160.0,2061984.0,290113.6,232404.8
Jsoup,84,4,normal,2147875.2,1972464.0,236838.4,209478.4
Jsoup,84,5,normal,2046792.0,2059588.8,210148.8,243288.0
Jsoup,84,1,time,2052000.0,1778812.8,208220.8,184262.4
Jsoup,84,2,time,2179692.8,1964299.2,209268.8,262600.0
Jsoup,84,3,time,1953544.0,1955041.6,201299.2,191347.2
Jsoup,84,4,time,1937654.4,1999177.6,206766.4,253172.8
Jsoup,84,5,time,2004030.4,2063752.0,225280.0,191440.0
Jsoup,84,1,mem,0.0,0.0,285436.8,203928.0
Jsoup,84,2,mem,0.0,0.0,251760.0,185868.8
Jsoup,84,3,mem,2071904.0,1932696.0,214793.6,269030.4
Jsoup,84,4,mem,0.0,0.0,261598.4,206193.6
Jsoup,84,5,mem,0.0,0.0,243768.0,208872.0
Jsoup,85,1,normal,2061726.4,1968609.6,261337.6,281854.4
Jsoup,85,2,normal,2065382.4,1882784.0,301534.4,290848.0
Jsoup,85,3,normal,2003960.0,2020390.4,269739.2,253081.6
Jsoup,85,4,normal,1921185.6,2040868.8,258542.4,246904.0
Jsoup,85,5,normal,1945731.2,2041971.2,288745.6,256035.2
Jsoup,85,1,time,1955843.2,2190096.0,233585.6,246764.8
Jsoup,85,2,time,0.0,0.0,0.0,0.0
Jsoup,85,3,time,2078968.0,2068489.6,292740.8,245228.8
Jsoup,85,4,time,0.0,0.0,0.0,0.0
Jsoup,85,5,time,0.0,0.0,0.0,0.0
Jsoup,85,1,mem,1941907.2,1902227.2,302136.0,241324.8
Jsoup,85,2,mem,2265526.4,2096592.0,215390.4,282489.6
Jsoup,85,3,mem,2090332.8,2169347.2,211881.6,238115.2
Jsoup,85,4,mem,2076547.2,1957019.2,313012.8,242891.2
Jsoup,85,5,mem,0.0,0.0,0.0,0.0
Jsoup,86,1,normal,0.0,0.0,0.0,0.0
Jsoup,86,2,normal,0.0,0.0,0.0,0.0
Jsoup,86,3,normal,0.0,0.0,0.0,0.0
Jsoup,86,4,normal,2237006.4,2185812.8,162220.8,189827.2
Jsoup,86,5,normal,2347534.4,2327888.0,176041.6,178518.4
Jsoup,86,1,time,0.0,0.0,0.0,0.0
Jsoup,86,2,time,0.0,0.0,0.0,0.0
Jsoup,86,3,time,0.0,0.0,0.0,0.0
Jsoup,86,4,time,0.0,0.0,0.0,0.0
Jsoup,86,5,time,0.0,0.0,0.0,0.0
Jsoup,86,1,mem,0.0,0.0,0.0,0.0
Jsoup,86,2,mem,0.0,0.0,0.0,0.0
Jsoup,86,3,mem,0.0,0.0,0.0,0.0
Jsoup,86,4,mem,0.0,0.0,0.0,0.0
Jsoup,86,5,mem,0.0,0.0,0.0,0.0
Jsoup,88,1,normal,1971913.6,1978604.8,114844.8,127672.0
Jsoup,88,2,normal,1842228.8,1809700.8,125489.6,107604.8
Jsoup,88,3,normal,0.0,0.0,0.0,0.0
Jsoup,88,4,normal,2082356.8,1822683.2,155660.8,87814.4
Jsoup,88,5,normal,1951184.0,2043921.6,92440.0,87780.8
Jsoup,88,1,time,1848564.8,2025086.4,134150.4,81808.0
Jsoup,88,2,time,0.0,0.0,0.0,0.0
Jsoup,88,3,time,1969150.4,1956569.6,112796.8,97750.4
Jsoup,88,4,time,1937022.4,1857972.8,102099.2,161505.6
Jsoup,88,5,time,0.0,0.0,0.0,0.0
Jsoup,88,1,mem,1948060.8,1943681.6,57123.2,132080.0
Jsoup,88,2,mem,1854084.8,1759225.6,99800.0,75387.2
Jsoup,88,3,mem,1917312.0,1749454.4,90620.8,79324.8
Jsoup,88,4,mem,0.0,0.0,0.0,0.0
Jsoup,88,5,mem,1971297.6,1936740.8,151992.0,79588.8
Jsoup,89,1,normal,1930740.8,1964081.6,181115.2,160902.4
Jsoup,89,2,normal,1900328.0,1954993.6,192779.2,194318.4
Jsoup,89,3,normal,1891971.2,1711648.0,0.0,0.0
Jsoup,89,4,normal,2003956.8,1976660.8,197923.2,187737.6
Jsoup,89,5,normal,1962387.2,1813745.6,194340.8,168134.4
Jsoup,89,1,time,2076660.8,1850214.4,0.0,0.0
Jsoup,89,2,time,2041368.0,1956776.0,0.0,0.0
Jsoup,89,3,time,1900536.0,1687491.2,0.0,0.0
Jsoup,89,4,time,1947254.4,1912123.2,0.0,0.0
Jsoup,89,5,time,1889393.6,1782627.2,0.0,0.0
Jsoup,89,1,mem,1752361.6,1818748.8,201542.4,216128.0
Jsoup,89,2,mem,2034916.8,1831014.4,197324.8,212468.8
Jsoup,89,3,mem,2028974.4,1809801.6,0.0,0.0
Jsoup,89,4,mem,0.0,0.0,0.0,0.0
Jsoup,89,5,mem,0.0,0.0,0.0,0.0
Jsoup,90,1,normal,2180100.8,2001736.0,234896.0,191931.2
Jsoup,90,2,normal,2179064.0,2161268.8,158395.2,228369.6
Jsoup,90,3,normal,1987195.2,2185233.6,156051.2,233056.0
Jsoup,90,4,normal,2235300.8,2176416.0,170070.4,387872.0
Jsoup,90,5,normal,1958219.2,2103350.4,239257.6,626435.2
Jsoup,90,1,time,2120390.4,2151206.4,288014.4,401934.4
Jsoup,90,2,time,2333860.8,2163060.8,185051.2,185788.8
Jsoup,90,3,time,2189196.8,2117737.6,299712.0,226958.4
Jsoup,90,4,time,2149563.2,2189164.8,180900.8,175166.4
Jsoup,90,5,time,1912716.8,2193504.0,222067.2,163776.0
Jsoup,90,1,mem,2058272.0,2008608.0,301707.2,429536.0
Jsoup,90,2,mem,2079632.0,2141913.6,351494.4,164976.0
Jsoup,90,3,mem,2079558.4,1958606.4,224889.6,247520.0
Jsoup,90,4,mem,2023891.2,2042934.4,207488.0,313097.6
Jsoup,90,5,mem,2215499.2,2128129.6,258536.0,185515.2
Jsoup,93,1,normal,1834683.2,1966656.0,171260.8,145406.4
Jsoup,93,2,normal,1824188.8,1792961.6,206809.6,194819.2
Jsoup,93,3,normal,1747412.8,1847480.0,211932.8,201212.8
Jsoup,93,4,normal,1910124.8,1724225.6,180798.4,197289.6
Jsoup,93,5,normal,1922596.8,1827408.0,203196.8,190456.0
Jsoup,93,1,time,2043630.4,1789435.2,180574.4,207454.4
Jsoup,93,2,time,0.0,0.0,204123.2,194219.2
Jsoup,93,3,time,1957068.8,1700510.4,179748.8,195900.8
Jsoup,93,4,time,0.0,0.0,0.0,0.0
Jsoup,93,5,time,1753595.2,1939040.0,182755.2,192030.4
Jsoup,93,1,mem,2012326.4,2024320.0,218537.6,201480.0
Jsoup,93,2,mem,1862785.6,1769950.4,173262.4,171891.2
Jsoup,93,3,mem,1950302.4,1829705.6,197785.6,183198.4
Jsoup,93,4,mem,1932696.0,1968128.0,200238.4,168134.4
Jsoup,93,5,mem,0.0,0.0,0.0,0.0
Jsoup,9,1,normal,0.0,0.0,0.0,0.0
Jsoup,9,2,normal,0.0,0.0,0.0,0.0
Jsoup,9,3,normal,0.0,0.0,0.0,0.0
Jsoup,9,4,normal,0.0,0.0,0.0,0.0
Jsoup,9,5,normal,0.0,0.0,0.0,0.0
Jsoup,9,1,time,0.0,0.0,0.0,0.0
Jsoup,9,2,time,0.0,0.0,0.0,0.0
Jsoup,9,3,time,0.0,0.0,0.0,0.0
Jsoup,9,4,time,0.0,0.0,0.0,0.0
Jsoup,9,5,time,0.0,0.0,0.0,0.0
Jsoup,9,1,mem,0.0,0.0,0.0,0.0
Jsoup,9,2,mem,0.0,0.0,0.0,0.0
Jsoup,9,3,mem,0.0,0.0,0.0,0.0
Jsoup,9,4,mem,0.0,0.0,0.0,0.0
Jsoup,9,5,mem,0.0,0.0,0.0,0.0
Lang,10,1,normal,115769444.8,121304976.0,94521.6,90414.4
Lang,10,2,normal,124415276.8,124414371.2,99518.4,97774.4
Lang,10,3,normal,134519582.4,166362401.6,97960.0,93488.0
Lang,10,4,normal,161349966.4,113022064.0,98787.2,89035.2
Lang,10,5,normal,144432220.8,146328144.0,94112.0,90185.6
Lang,10,1,time,0.0,0.0,91172.8,82873.6
Lang,10,2,time,125808624.0,122860374.4,94878.4,95825.6
Lang,10,3,time,123240105.6,149918417.6,94424.0,66374.4
Lang,10,4,time,0.0,0.0,0.0,0.0
Lang,10,5,time,124336252.8,157014332.8,95979.2,77334.4
Lang,10,1,mem,0.0,0.0,0.0,0.0
Lang,10,2,mem,0.0,0.0,0.0,0.0
Lang,10,3,mem,136915196.8,144734534.4,96291.2,72918.4
Lang,10,4,mem,154948657.6,123767110.4,91076.8,85276.8
Lang,10,5,mem,129667790.4,128173300.8,89936.0,82032.0
Lang,11,1,normal,0.0,0.0,0.0,0.0
Lang,11,2,normal,0.0,0.0,0.0,0.0
Lang,11,3,normal,140151852.8,176776347.2,74601.6,68193.6
Lang,11,4,normal,220504484.8,116040099.2,74992.0,68283.2
Lang,11,5,normal,0.0,0.0,0.0,0.0
Lang,11,1,time,0.0,0.0,0.0,0.0
Lang,11,2,time,151886625.6,173723800.0,72977.6,74800.0
Lang,11,3,time,0.0,0.0,0.0,0.0
Lang,11,4,time,0.0,0.0,0.0,0.0
Lang,11,5,time,0.0,0.0,0.0,0.0
Lang,11,1,mem,0.0,0.0,0.0,0.0
Lang,11,2,mem,0.0,0.0,0.0,0.0
Lang,11,3,mem,169702403.2,142079348.8,71408.0,73560.0
Lang,11,4,mem,168578860.8,172041016.0,74724.8,64481.6
Lang,11,5,mem,0.0,0.0,0.0,0.0
Lang,12,1,normal,124184448.0,133378214.4,68883.2,68980.8
Lang,12,2,normal,0.0,0.0,0.0,0.0
Lang,12,3,normal,120277196.8,198446206.4,67100.8,67164.8
Lang,12,4,normal,119263497.6,178384193.6,67153.6,73280.0
Lang,12,5,normal,0.0,0.0,0.0,0.0
Lang,12,1,time,136573307.2,133757035.2,76132.8,67292.8
Lang,12,2,time,144244598.4,159758160.0,74619.2,67272.0
Lang,12,3,time,194464118.4,143586656.0,67246.4,78712.0
Lang,12,4,time,151377763.2,190955521.6,67342.4,72843.2
Lang,12,5,time,170102332.8,173836254.4,67304.0,72856.0
Lang,12,1,mem,0.0,0.0,0.0,0.0
Lang,12,2,mem,150849540.8,130429568.0,78916.8,72814.4
Lang,12,3,mem,142583601.6,153344545.6,76216.0,74524.8
Lang,12,4,mem,0.0,0.0,0.0,0.0
Lang,12,5,mem,169297630.4,152950464.0,67056.0,78691.2
Lang,14,1,normal,156119657.6,134043974.4,110851.2,133584.0
Lang,14,2,normal,103430608.0,145665161.6,114308.8,120979.2
Lang,14,3,normal,118308843.2,124711408.0,114372.8,103200.0
Lang,14,4,normal,195570236.8,146781665.6,116025.6,106104.0
Lang,14,5,normal,148906270.4,188728028.8,108576.0,121294.4
Lang,14,1,time,0.0,0.0,0.0,0.0
Lang,14,2,time,133632796.8,144210528.0,133744.0,146862.4
Lang,14,3,time,0.0,0.0,133668.8,117552.0
Lang,14,4,time,0.0,0.0,110672.0,93555.2
Lang,14,5,time,129628563.2,123956430.4,99320.0,130516.8
Lang,14,1,mem,152865817.6,158054355.2,109107.2,147508.8
Lang,14,2,mem,0.0,0.0,0.0,0.0
Lang,14,3,mem,170016721.6,181830507.2,130230.4,121452.8
Lang,14,4,mem,157587836.8,166107414.4,135915.2,147193.6
Lang,14,5,mem,158644713.6,159007964.8,0.0,0.0
Lang,18,1,normal,0.0,0.0,0.0,0.0
Lang,18,2,normal,0.0,0.0,0.0,0.0
Lang,18,3,normal,0.0,0.0,0.0,0.0
Lang,18,4,normal,0.0,0.0,0.0,0.0
Lang,18,5,normal,122251.2,138060.8,62777.6,60067.2
Lang,18,1,time,133196.8,138816.0,63126.4,64564.8
Lang,18,2,time,0.0,0.0,0.0,0.0
Lang,18,3,time,0.0,0.0,0.0,0.0
Lang,18,4,time,134371.2,134406.4,60969.6,66430.4
Lang,18,5,time,0.0,0.0,0.0,0.0
Lang,18,1,mem,116246.4,132964.8,58446.4,58009.6
Lang,18,2,mem,0.0,0.0,0.0,0.0
Lang,18,3,mem,0.0,0.0,0.0,0.0
Lang,18,4,mem,0.0,0.0,0.0,0.0
Lang,18,5,mem,0.0,0.0,0.0,0.0
Lang,26,1,normal,196403.2,190881.6,82396.8,68251.2
Lang,26,2,normal,174899.2,157486.4,83033.6,69492.8
Lang,26,3,normal,150590.4,155184.0,82088.0,73776.0
Lang,26,4,normal,175262.4,158110.4,61360.0,55224.0
Lang,26,5,normal,0.0,0.0,0.0,0.0
Lang,26,1,time,0.0,0.0,0.0,0.0
Lang,26,2,time,0.0,0.0,0.0,0.0
Lang,26,3,time,166872.0,155844.8,71478.4,67582.4
Lang,26,4,time,0.0,0.0,0.0,0.0
Lang,26,5,time,0.0,0.0,64712.0,59531.2
Lang,26,1,mem,0.0,0.0,0.0,0.0
Lang,26,2,mem,0.0,0.0,0.0,0.0
Lang,26,3,mem,0.0,0.0,0.0,0.0
Lang,26,4,mem,0.0,0.0,0.0,0.0
Lang,26,5,mem,0.0,0.0,0.0,0.0
Lang,28,1,normal,0.0,0.0,0.0,0.0
Lang,28,2,normal,174848.0,149345.6,57587.2,43150.4
Lang,28,3,normal,164547.2,149459.2,49590.4,46636.8
Lang,28,4,normal,124606.4,149320.0,52145.6,43057.6
Lang,28,5,normal,0.0,0.0,0.0,0.0
Lang,28,1,time,0.0,0.0,0.0,0.0
Lang,28,2,time,124601.6,167926.4,49019.2,41470.4
Lang,28,3,time,151502.4,149736.0,35417.6,53350.4
Lang,28,4,time,0.0,0.0,0.0,0.0
Lang,28,5,time,0.0,0.0,0.0,0.0
Lang,28,1,mem,142606.4,129513.6,54979.2,53265.6
Lang,28,2,mem,0.0,0.0,0.0,0.0
Lang,28,3,mem,134892.8,139235.2,53716.8,45449.6
Lang,28,4,mem,168857.6,207838.4,47568.0,49488.0
Lang,28,5,mem,0.0,0.0,0.0,0.0
Lang,29,1,normal,163184.0,157998.4,65014.4,66068.8
Lang,29,2,normal,159195.2,129960.0,49966.4,67646.4
Lang,29,3,normal,134752.0,143750.4,54854.4,70121.6
Lang,29,4,normal,134728.0,142758.4,56361.6,61216.0
Lang,29,5,normal,146336.0,143180.8,66745.6,69792.0
Lang,29,1,time,0.0,0.0,0.0,0.0
Lang,29,2,time,152113.6,165491.2,55316.8,71555.2
Lang,29,3,time,146443.2,137164.8,69942.4,72555.2
Lang,29,4,time,134062.4,154899.2,70296.0,67764.8
Lang,29,5,time,146896.0,123763.2,52486.4,77560.0
Lang,29,1,mem,150779.2,136824.0,60585.6,59753.6
Lang,29,2,mem,132504.0,150377.6,60561.6,71459.2
Lang,29,3,mem,137129.6,130625.6,61355.2,62449.6
Lang,29,4,mem,115148.8,136260.8,59025.6,66622.4
Lang,29,5,mem,123315.2,131214.4,53483.2,61108.8
Lang,31,1,normal,124324.8,148288.0,218486.4,255360.0
Lang,31,2,normal,138443.2,149441.6,245513.6,254401.6
Lang,31,3,normal,123137.6,156286.4,248734.4,249705.6
Lang,31,4,normal,168787.2,135920.0,246062.4,265689.6
Lang,31,5,normal,146337.6,157478.4,241950.4,251411.2
Lang,31,1,time,122164.8,141665.6,243497.6,211289.6
Lang,31,2,time,174052.8,124102.4,247606.4,213577.6
Lang,31,3,time,166688.0,152777.6,252678.4,255696.0
Lang,31,4,time,194531.2,118281.6,271225.6,244360.0
Lang,31,5,time,158803.2,143528.0,242540.8,256142.4
Lang,31,1,mem,169033.6,139124.8,248174.4,223289.6
Lang,31,2,mem,152128.0,152904.0,257692.8,244257.6
Lang,31,3,mem,135958.4,142352.0,238145.6,254206.4
Lang,31,4,mem,0.0,0.0,0.0,0.0
Lang,31,5,mem,134414.4,131571.2,246947.2,259526.4
Lang,33,1,normal,105723.2,126851.2,170532.8,173076.8
Lang,33,2,normal,191032.0,156452.8,172977.6,173726.4
Lang,33,3,normal,169630.4,132011.2,170644.8,171377.6
Lang,33,4,normal,164348.8,121302.4,171136.0,177659.2
Lang,33,5,normal,0.0,0.0,171500.8,159668.8
Lang,33,1,time,143777.6,159617.6,170827.2,174648.0
Lang,33,2,time,154894.4,148905.6,170916.8,171840.0
Lang,33,3,time,154516.8,133164.8,175254.4,181939.2
Lang,33,4,time,153820.8,124412.8,172617.6,183886.4
Lang,33,5,time,132766.4,154630.4,169716.8,177214.4
Lang,33,1,mem,144020.8,153014.4,178358.4,171382.4
Lang,33,2,mem,123435.2,115790.4,168198.4,173710.4
Lang,33,3,mem,189390.4,129228.8,174777.6,191840.0
Lang,33,4,mem,122947.2,135222.4,169728.0,172336.0
Lang,33,5,mem,108724.8,148513.6,177312.0,171864.0
Lang,39,1,normal,113800.0,144558.4,86056.0,74049.6
Lang,39,2,normal,114361.6,154360.0,85683.2,91857.6
Lang,39,3,normal,146612.8,155560.0,78784.0,82939.2
Lang,39,4,normal,162788.8,140939.2,87342.4,84569.6
Lang,39,5,normal,150947.2,134779.2,75859.2,76814.4
Lang,39,1,time,0.0,0.0,0.0,0.0
Lang,39,2,time,0.0,0.0,0.0,0.0
Lang,39,3,time,0.0,0.0,0.0,0.0
Lang,39,4,time,125345.6,129030.4,91224.0,80641.6
Lang,39,5,time,0.0,0.0,0.0,0.0
Lang,39,1,mem,151291.2,132035.2,84844.8,89369.6
Lang,39,2,mem,162664.0,149358.4,80787.2,89072.0
Lang,39,3,mem,109406.4,137796.8,81064.0,80910.4
Lang,39,4,mem,141657.6,146702.4,71492.8,88336.0
Lang,39,5,mem,157518.4,105108.8,87124.8,84323.2
Lang,3,1,normal,192080396.8,158090876.8,89790.4,78344.0
Lang,3,2,normal,0.0,0.0,88288.0,88075.2
Lang,3,3,normal,0.0,0.0,91668.8,93208.0
Lang,3,4,normal,0.0,0.0,91940.8,91268.8
Lang,3,5,normal,0.0,0.0,0.0,0.0
Lang,3,1,time,0.0,0.0,0.0,0.0
Lang,3,2,time,0.0,0.0,0.0,0.0
Lang,3,3,time,0.0,0.0,0.0,0.0
Lang,3,4,time,0.0,0.0,0.0,0.0
Lang,3,5,time,0.0,0.0,0.0,0.0
Lang,3,1,mem,0.0,0.0,0.0,0.0
Lang,3,2,mem,181623257.6,208641836.8,83761.6,93470.4
Lang,3,3,mem,0.0,0.0,0.0,0.0
Lang,3,4,mem,0.0,0.0,0.0,0.0
Lang,3,5,mem,0.0,0.0,0.0,0.0
Lang,40,1,normal,0.0,0.0,54251.2,85470.4
Lang,40,2,normal,129152.0,156483.2,84208.0,62876.8
Lang,40,3,normal,123604.8,149140.8,64856.0,62792.0
Lang,40,4,normal,133264.0,156073.6,67673.6,62454.4
Lang,40,5,normal,0.0,0.0,0.0,0.0
Lang,40,1,time,0.0,0.0,88264.0,81531.2
Lang,40,2,time,165196.8,142424.0,67857.6,69280.0
Lang,40,3,time,0.0,0.0,75299.2,89619.2
Lang,40,4,time,153369.6,123384.0,90718.4,69716.8
Lang,40,5,time,167939.2,140936.0,70995.2,69240.0
Lang,40,1,mem,133524.8,143499.2,59376.0,70248.0
Lang,40,2,mem,95588.8,153809.6,66499.2,61192.0
Lang,40,3,mem,0.0,0.0,66313.6,74150.4
Lang,40,4,mem,0.0,0.0,64387.2,71352.0
Lang,40,5,mem,117790.4,122595.2,74809.6,85014.4
Lang,42,1,normal,0.0,0.0,0.0,0.0
Lang,42,2,normal,303225.6,287024.0,54150.4,56100.8
Lang,42,3,normal,327760.0,273768.0,53259.2,47804.8
Lang,42,4,normal,293536.0,271376.0,44459.2,52846.4
Lang,42,5,normal,292968.0,264782.4,45764.8,52795.2
Lang,42,1,time,294929.6,295129.6,44656.0,48931.2
Lang,42,2,time,277382.4,280764.8,44523.2,48369.6
Lang,42,3,time,291553.6,271680.0,48265.6,52694.4
Lang,42,4,time,337696.0,294872.0,44523.2,44976.0
Lang,42,5,time,0.0,0.0,0.0,0.0
Lang,42,1,mem,0.0,0.0,0.0,0.0
Lang,42,2,mem,318438.4,362152.0,48753.6,55580.8
Lang,42,3,mem,303267.2,297787.2,44681.6,52228.8
Lang,42,4,mem,291022.4,254150.4,46678.4,48150.4
Lang,42,5,mem,0.0,0.0,0.0,0.0
Lang,43,1,normal,290902.4,290072.0,106451.2,103894.4
Lang,43,2,normal,0.0,0.0,103612.8,79430.4
Lang,43,3,normal,285841.6,290425.6,109232.0,110027.2
Lang,43,4,normal,275808.0,298920.0,106564.8,101001.6
Lang,43,5,normal,274030.4,264424.0,106564.8,108420.8
Lang,43,1,time,279851.2,301931.2,106096.0,109292.8
Lang,43,2,time,328540.8,281552.0,107540.8,102595.2
Lang,43,3,time,0.0,0.0,110065.6,79356.8
Lang,43,4,time,0.0,0.0,103600.0,77763.2
Lang,43,5,time,302590.4,303062.4,109248.0,101616.0
Lang,43,1,mem,302024.0,302132.8,105676.8,109940.8
Lang,43,2,mem,296920.0,284148.8,109987.2,104561.6
Lang,43,3,mem,0.0,0.0,110856.0,80504.0
Lang,43,4,mem,0.0,0.0,109115.2,78643.2
Lang,43,5,mem,0.0,0.0,110043.2,77140.8
Lang,44,1,normal,0.0,0.0,0.0,0.0
Lang,44,2,normal,268286.4,250160.0,0.0,0.0
Lang,44,3,normal,282697.6,273513.6,96524.8,91672.0
Lang,44,4,normal,270283.2,274390.4,89793.6,91379.2
Lang,44,5,normal,271870.4,255128.0,96334.4,93172.8
Lang,44,1,time,266164.8,280606.4,89992.0,94726.4
Lang,44,2,time,273001.6,260737.6,0.0,0.0
Lang,44,3,time,269913.6,275857.6,91569.6,96422.4
Lang,44,4,time,259361.6,276891.2,98033.6,88251.2
Lang,44,5,time,0.0,0.0,0.0,0.0
Lang,44,1,mem,265796.8,270320.0,101409.6,86708.8
Lang,44,2,mem,243331.2,271360.0,91531.2,91339.2
Lang,44,3,mem,276795.2,260302.4,94734.4,88147.2
Lang,44,4,mem,258136.0,270128.0,91614.4,91318.4
Lang,44,5,mem,274208.0,273582.4,93043.2,86552.0
Lang,45,1,normal,285590.4,286816.0,85454.4,87081.6
Lang,45,2,normal,303291.2,288582.4,83116.8,87544.0
Lang,45,3,normal,297067.2,275568.0,87985.6,86833.6
Lang,45,4,normal,265470.4,263752.0,86809.6,87024.0
Lang,45,5,normal,313342.4,319899.2,77392.0,86366.4
Lang,45,1,time,0.0,0.0,0.0,0.0
Lang,45,2,time,289259.2,286929.6,80435.2,86779.2
Lang,45,3,time,274531.2,276574.4,86854.4,86900.8
Lang,45,4,time,279668.8,298243.2,86241.6,86329.6
Lang,45,5,time,0.0,0.0,0.0,0.0
Lang,45,1,mem,300078.4,261491.2,85364.8,86105.6
Lang,45,2,mem,274275.2,288388.8,83022.4,85934.4
Lang,45,3,mem,266307.2,292224.0,0.0,0.0
Lang,45,4,mem,319622.4,271272.0,87049.6,86894.4
Lang,45,5,mem,273529.6,293777.6,86937.6,86185.6
Lang,48,1,normal,0.0,0.0,0.0,0.0
Lang,48,2,normal,0.0,0.0,0.0,0.0
Lang,48,3,normal,0.0,0.0,0.0,0.0
Lang,48,4,normal,0.0,0.0,0.0,0.0
Lang,48,5,normal,0.0,0.0,0.0,0.0
Lang,48,1,time,0.0,0.0,0.0,0.0
Lang,48,2,time,0.0,0.0,0.0,0.0
Lang,48,3,time,267284.8,327564.8,83768.0,95008.0
Lang,48,4,time,0.0,0.0,0.0,0.0
Lang,48,5,time,0.0,0.0,0.0,0.0
Lang,48,1,mem,0.0,0.0,0.0,0.0
Lang,48,2,mem,0.0,0.0,0.0,0.0
Lang,48,3,mem,0.0,0.0,0.0,0.0
Lang,48,4,mem,0.0,0.0,0.0,0.0
Lang,48,5,mem,0.0,0.0,86672.0,92707.2
Lang,49,1,normal,288584.0,295588.8,166241.6,177729.6
Lang,49,2,normal,288406.4,289865.6,174220.8,173316.8
Lang,49,3,normal,316571.2,278988.8,172084.8,122136.0
Lang,49,4,normal,305633.6,290276.8,172124.8,169832.0
Lang,49,5,normal,306374.4,272366.4,126476.8,159425.6
Lang,49,1,time,293996.8,311153.6,153408.0,174268.8
Lang,49,2,time,0.0,0.0,0.0,0.0
Lang,49,3,time,303454.4,304395.2,165014.4,150873.6
Lang,49,4,time,297131.2,283131.2,112528.0,182796.8
Lang,49,5,time,300268.8,287254.4,165288.0,176281.6
Lang,49,1,mem,0.0,0.0,0.0,0.0
Lang,49,2,mem,333486.4,302814.4,157491.2,150358.4
Lang,49,3,mem,305048.0,296614.4,165214.4,177700.8
Lang,49,4,mem,0.0,0.0,0.0,0.0
Lang,49,5,mem,281046.4,310548.8,152993.6,178076.8
Lang,51,1,normal,0.0,0.0,0.0,0.0
Lang,51,2,normal,0.0,0.0,0.0,0.0
Lang,51,3,normal,301990.4,309016.0,123446.4,128332.8
Lang,51,4,normal,318662.4,258233.6,112966.4,126017.6
Lang,51,5,normal,284188.8,286483.2,123977.6,121760.0
Lang,51,1,time,286505.6,286419.2,118497.6,113683.2
