pid,vid,sid,mode,fixed_dev_time,llm_dev_time,fixed_reg_time,llm_reg_time
Jsoup,46,4,normal,2.519047975540161,2.475324106216431,2.668224906921387,2.689910364151001
Jsoup,46,5,normal,2.4750134468078615,2.455299234390259,2.6328023433685304,2.670199728012085
Jsoup,46,1,time,2.438296985626221,2.47196569442749,2.6262864112854003,2.6266627311706543
Jsoup,46,2,time,0.0,0.0,2.75851149559021,2.7648433685302733
Jsoup,46,3,time,2.4325693130493162,2.529149293899536,2.7080384254455567,2.609239196777344
Jsoup,46,4,time,2.5145512580871583,2.4937321186065673,2.661831569671631,2.6406312942504884
Jsoup,46,5,time,0.0,0.0,2.766741466522217,2.7598346710205077
Jsoup,46,1,mem,2.6188604831695557,2.4646948337554933,2.649825382232666,2.6287683963775637
Jsoup,46,2,mem,2.5077436447143553,2.4732624530792235,2.6625232696533203,2.6474102973937987
Jsoup,46,3,mem,0.0,0.0,0.0,0.0
Jsoup,46,4,mem,0.0,0.0,0.0,0.0
Jsoup,46,5,mem,0.0,0.0,2.7717240333557127,2.82568564414978
Jsoup,47,1,normal,2.458281135559082,2.519304084777832,2.784638547897339,2.719377279281616
Jsoup,47,2,normal,2.4360559940338136,2.614581251144409,2.7436643123626707,2.7308526039123535
Jsoup,47,3,normal,2.472277021408081,2.481321382522583,2.740848207473755,2.715380239486694
Jsoup,47,4,normal,0.0,0.0,0.0,0.0
Jsoup,47,5,normal,2.4994460105895997,2.4740907669067385,2.7232895374298094,2.72149453163147
Jsoup,47,1,time,2.4940065860748293,2.5168768405914306,2.71633038520813,2.780855417251587
Jsoup,47,2,time,2.4774120807647706,2.554640054702759,2.7251914024353026,2.7025712013244627
Jsoup,47,3,time,0.0,0.0,2.8611239910125734,2.8144474983215333
Jsoup,47,4,time,2.4308907985687256,2.46702127456665,2.7697392463684083,2.712443208694458
Jsoup,47,5,time,0.0,0.0,0.0,0.0
Jsoup,47,1,mem,2.4511905670166017,2.6268348693847656,2.724530553817749,2.69984974861145
Jsoup,47,2,mem,2.589845561981201,2.4666497230529787,2.9073455810546873,2.714241695404053
Jsoup,47,3,mem,2.4882884502410887,2.4813919067382812,2.7474770545959473,2.7622496604919435
Jsoup,47,4,mem,2.4602477073669435,2.4575101375579833,2.7887055397033693,2.737676429748535
Jsoup,47,5,mem,2.459902811050415,2.4209527015686034,2.7393517017364504,2.9943389892578125
Jsoup,48,1,normal,2.465016508102417,2.471833372116089,3.2198860168457033,3.160183572769165
Jsoup,48,2,normal,2.4673956394195558,2.508462905883789,3.160651969909668,3.141966199874878
Jsoup,48,3,normal,2.501832151412964,2.459084463119507,3.3116437911987306,3.110271167755127
Jsoup,48,4,normal,2.471631669998169,2.447743463516235,3.26371693611145,3.113709735870361
Jsoup,48,5,normal,2.4619446277618406,2.525955247879028,3.1317403316497803,3.1728660583496096
Jsoup,48,1,time,2.517930793762207,2.4852242469787598,3.1801376342773438,3.1767341613769533
Jsoup,48,2,time,2.504226732254028,2.6669315814971926,3.170649766921997,3.1960301399230957
Jsoup,48,3,time,2.4745951652526856,2.476392459869385,3.2796371936798097,3.237837028503418
Jsoup,48,4,time,2.4904306888580323,2.486707401275635,3.2338115692138674,3.2600380897521974
Jsoup,48,5,time,2.4662025451660154,2.477824640274048,0.0,0.0
Jsoup,48,1,mem,2.480093479156494,2.528224515914917,3.266836977005005,3.202890634536743
Jsoup,48,2,mem,2.5313541412353517,2.4889075756073,3.142548131942749,3.132595348358154
Jsoup,48,3,mem,2.4623764514923097,2.46704306602478,0.0,0.0
Jsoup,48,4,mem,2.5043038845062258,2.4896381378173826,3.177052307128906,3.1652007579803465
Jsoup,48,5,mem,2.6709662437438966,2.515569067001343,3.18770055770874,3.218214178085327
Jsoup,49,1,normal,0.0,0.0,3.2528703689575194,3.583791732788086
Jsoup,49,2,normal,0.0,0.0,0.0,0.0
Jsoup,49,3,normal,2.4825530529022215,2.474337339401245,3.2203201770782472,3.149199390411377
Jsoup,49,4,normal,0.0,0.0,3.2828112125396727,3.3074801921844483
Jsoup,49,5,normal,0.0,0.0,3.2789302825927735,3.2971613883972166
Jsoup,49,1,time,0.0,0.0,0.0,0.0
Jsoup,49,2,time,0.0,0.0,3.4741640090942383,3.2594792366027834
Jsoup,49,3,time,0.0,0.0,3.242225456237793,3.2513665676116945
Jsoup,49,4,time,0.0,0.0,0.0,0.0
Jsoup,49,5,time,2.5036433696746827,2.508153533935547,3.159882926940918,3.246300554275513
Jsoup,49,1,mem,2.466542387008667,2.448082208633423,3.20697078704834,3.1787153244018556
Jsoup,49,2,mem,0.0,0.0,3.2811989784240723,3.3125600814819336
Jsoup,49,3,mem,0.0,0.0,3.318432903289795,3.2939385890960695
Jsoup,49,4,mem,0.0,0.0,3.276351261138916,3.3020355701446533
Jsoup,49,5,mem,0.0,0.0,3.28067569732666,3.321630907058716
Jsoup,51,1,normal,2.440382194519043,2.500928544998169,2.509060192108154,2.4908414840698243
Jsoup,51,2,normal,2.5037188053131105,2.490474510192871,2.501567077636719,2.5010353088378907
Jsoup,51,3,normal,2.478525161743164,2.4971350193023683,2.5293413639068603,2.516823482513428
Jsoup,51,4,normal,2.512073040008545,2.515980911254883,2.5379055976867675,2.5353399753570556
Jsoup,51,5,normal,2.55840950012207,2.493932819366455,2.51817307472229,2.5576616764068603
Jsoup,51,1,time,2.5897842407226563,2.489672231674194,2.500739002227783,2.4970525741577148
Jsoup,51,2,time,2.4778162956237795,2.4798430442810058,2.4901777267456056,2.5168845653533936
Jsoup,51,3,time,2.4943148612976076,2.5384618282318114,2.509553384780884,2.5145408153533935
Jsoup,51,4,time,2.5308730602264404,2.4586363315582274,2.5159819602966307,2.538564920425415
Jsoup,51,5,time,2.5454634189605714,2.518094301223755,2.5128665924072267,2.511020135879517
Jsoup,51,1,mem,2.5127825260162355,2.5227612972259523,2.4934804916381834,2.4907671928405763
Jsoup,51,2,mem,0.0,0.0,2.6102195262908934,2.563929033279419
Jsoup,51,3,mem,2.531904411315918,2.4812280178070067,2.5649715423583985,2.505426120758057
Jsoup,51,4,mem,2.495871639251709,2.4718631744384765,2.554026222229004,2.508729267120361
Jsoup,51,5,mem,2.4698719501495363,2.5109225273132325,2.5032858848571777,2.4946547031402586
Jsoup,53,1,normal,2.4777392864227297,2.4897412300109862,2.4374966621398926,2.455159044265747
Jsoup,53,2,normal,0.0,0.0,2.5216483592987062,2.538798952102661
Jsoup,53,3,normal,2.4882647514343263,2.5070212841033936,2.4294583797454834,2.4308574199676514
Jsoup,53,4,normal,2.497073698043823,2.5266104698181153,2.4677939891815184,2.4268890380859376
Jsoup,53,5,normal,0.0,0.0,2.5958113193511965,2.663335752487183
Jsoup,53,1,time,0.0,0.0,0.0,0.0
Jsoup,53,2,time,2.4579257488250734,2.4821285724639894,2.430942010879517,2.4667614936828612
Jsoup,53,3,time,0.0,0.0,0.0,0.0
Jsoup,53,4,time,0.0,0.0,2.674651575088501,2.5291237354278566
Jsoup,53,5,time,2.459415578842163,2.519262170791626,0.0,0.0
Jsoup,53,1,mem,0.0,0.0,0.0,0.0
Jsoup,53,2,mem,0.0,0.0,0.0,0.0
Jsoup,53,3,mem,0.0,0.0,0.0,0.0
Jsoup,53,4,mem,0.0,0.0,0.0,0.0
Jsoup,53,5,mem,2.450353002548218,2.4665078639984133,2.4719688415527346,2.4446619510650636
Jsoup,54,1,normal,2.5196672916412353,2.5037073612213137,2.7990155696868895,2.839715051651001
Jsoup,54,2,normal,0.0,0.0,0.0,0.0
Jsoup,54,3,normal,2.593369388580322,2.487486696243286,2.786735105514526,2.7909931182861327
Jsoup,54,4,normal,2.530528688430786,2.569808292388916,2.820186901092529,2.83139328956604
Jsoup,54,5,normal,2.5244537830352782,2.562916898727417,2.866688346862793,2.9107975006103515
Jsoup,54,1,time,2.562651014328003,2.484255838394165,2.898424577713013,2.814417600631714
Jsoup,54,2,time,2.6031186103820803,2.498298168182373,2.8401339530944822,2.8637531757354737
Jsoup,54,3,time,2.5102967262268066,2.551476335525513,2.8884582042694094,2.828639364242554
Jsoup,54,4,time,2.5411978721618653,2.579318714141846,2.8203226566314696,2.8675437927246095
Jsoup,54,5,time,2.6299619674682617,2.614973449707031,2.8123085498809814,2.8970234394073486
Jsoup,54,1,mem,0.0,0.0,2.974664258956909,2.935366487503052
Jsoup,54,2,mem,0.0,0.0,0.0,0.0
Jsoup,54,3,mem,2.5307098865509032,2.5247963428497315,2.8227883338928224,2.8074225902557375
Jsoup,54,4,mem,2.564008045196533,2.5003740310668947,2.827922487258911,2.807023525238037
Jsoup,54,5,mem,2.5251982688903807,2.472416114807129,2.825698232650757,2.805051803588867
Jsoup,55,1,normal,2.6990761280059816,2.730137825012207,2.057221460342407,2.011356496810913
Jsoup,55,2,normal,0.0,0.0,0.0,0.0
Jsoup,55,3,normal,0.0,0.0,0.0,0.0
Jsoup,55,4,normal,0.0,0.0,2.2791977882385255,2.133147382736206
Jsoup,55,5,normal,2.6849535942077636,2.657328414916992,2.0050253868103027,2.017659091949463
Jsoup,55,1,time,0.0,0.0,0.0,0.0
Jsoup,55,2,time,2.671176815032959,2.704633045196533,2.0179997444152833,2.0039355754852295
Jsoup,55,3,time,2.6937023639678954,2.7370041370391847,1.9969300270080566,2.004092788696289
Jsoup,55,4,time,0.0,0.0,0.0,0.0
Jsoup,55,5,time,2.6904587268829347,2.67509765625,2.008879518508911,2.0126950263977053
Jsoup,55,1,mem,0.0,0.0,0.0,0.0
Jsoup,55,2,mem,2.6914939403533937,2.691770601272583,2.039540004730225,2.0199288368225097
Jsoup,55,3,mem,2.6945241928100585,2.659479284286499,2.0135753631591795,2.023903322219849
Jsoup,55,4,mem,0.0,0.0,2.164035367965698,2.144971418380737
Jsoup,55,5,mem,2.670361375808716,2.677355194091797,2.019516372680664,2.0170798301696777
Jsoup,57,1,normal,2.7995704650878905,2.7367746353149416,2.8451398849487304,2.869497776031494
Jsoup,57,2,normal,2.7438410758972167,2.7889646530151366,2.9022480964660646,2.8295084476470946
Jsoup,57,3,normal,2.7233168125152587,2.785944604873657,2.8426114559173583,2.861663484573364
Jsoup,57,4,normal,2.8094097137451173,2.7907392501831056,2.810004472732544,2.877243089675903
Jsoup,57,5,normal,2.7393772125244142,2.7456095695495604,2.8473698139190673,2.8313175201416017
Jsoup,57,1,time,0.0,0.0,0.0,0.0
Jsoup,57,2,time,0.0,0.0,0.0,0.0
Jsoup,57,3,time,0.0,0.0,0.0,0.0
Jsoup,57,4,time,0.0,0.0,0.0,0.0
Jsoup,57,5,time,0.0,0.0,0.0,0.0
Jsoup,57,1,mem,0.0,0.0,0.0,0.0
Jsoup,57,2,mem,0.0,0.0,0.0,0.0
Jsoup,57,3,mem,0.0,0.0,0.0,0.0
Jsoup,57,4,mem,0.0,0.0,0.0,0.0
Jsoup,57,5,mem,0.0,0.0,0.0,0.0
Jsoup,5,1,normal,1.601851749420166,1.539475965499878,2.617563343048096,2.603908348083496
Jsoup,5,2,normal,1.514943504333496,1.6560052394866944,2.617479753494263,2.64611930847168
Jsoup,5,3,normal,1.5073770046234132,1.5611688613891601,2.602434206008911,2.635595369338989
Jsoup,5,4,normal,1.536650800704956,1.5571277141571045,2.5778968334198,2.619399833679199
Jsoup,5,5,normal,1.5523345947265625,1.5229618072509765,2.6127810955047606,2.6478387355804442
Jsoup,5,1,time,0.0,0.0,0.0,0.0
Jsoup,5,2,time,0.0,0.0,0.0,0.0
Jsoup,5,3,time,1.5860469818115235,1.5332274436950684,2.6025790691375734,2.6910821914672853
Jsoup,5,4,time,1.615511703491211,1.5702078342437744,2.6923280715942384,2.601493310928345
Jsoup,5,5,time,1.5328410148620606,1.543427324295044,2.5889577865600586,2.5997808456420897
Jsoup,5,1,mem,1.5292976379394532,1.535475778579712,2.6373857498168944,2.6162819862365723
Jsoup,5,2,mem,1.5277363300323485,1.5595713138580323,2.6121018886566163,2.7202223777770995
Jsoup,5,3,mem,1.5486676216125488,1.5724300861358642,2.6360857009887697,2.6405193328857424
Jsoup,5,4,mem,1.510957908630371,1.5944952487945556,2.632189321517944,2.693414735794067
Jsoup,5,5,mem,0.0,0.0,0.0,0.0
Jsoup,61,1,normal,0.0,0.0,0.0,0.0
Jsoup,61,2,normal,2.7601718425750734,2.881643533706665,3.462983226776123,3.543267011642456
Jsoup,61,3,normal,0.0,0.0,3.8752934455871584,3.637028932571411
Jsoup,61,4,normal,0.0,0.0,3.6914438724517824,3.534828805923462
Jsoup,61,5,normal,2.881543445587158,2.7636836528778077,3.559975242614746,3.4641759395599365
Jsoup,61,1,time,2.7570538997650145,2.7572556018829344,3.511221742630005,3.5294109344482423
Jsoup,61,2,time,2.8976489067077638,2.84657883644104,3.539509916305542,3.4434854984283447
Jsoup,61,3,time,2.790210247039795,2.7998114585876466,3.4911335468292237,3.439304780960083
Jsoup,61,4,time,0.0,0.0,3.7190669536590577,3.592002820968628
Jsoup,61,5,time,0.0,0.0,3.5907421588897703,3.763990879058838
Jsoup,61,1,mem,2.7693765640258787,2.8209375858306887,3.456304836273193,3.4699065685272217
Jsoup,61,2,mem,2.9063172340393066,2.7916009426116943,3.4361727237701416,3.417249155044556
Jsoup,61,3,mem,2.749933433532715,2.8584392070770264,3.574398374557495,3.408718967437744
Jsoup,61,4,mem,2.792245864868164,2.8106547832489013,3.5182260036468507,3.488889741897583
Jsoup,61,5,mem,2.7839759349823,2.8147302627563477,3.652383804321289,3.5761795043945312
Jsoup,62,1,normal,2.763846921920776,2.776191759109497,2.0279096126556397,2.0264233112335206
Jsoup,62,2,normal,0.0,0.0,0.0,0.0
Jsoup,62,3,normal,0.0,0.0,0.0,0.0
Jsoup,62,4,normal,2.779666471481323,2.7715882778167726,2.023476552963257,2.019034767150879
Jsoup,62,5,normal,2.8220232486724854,2.7623695373535155,2.024548864364624,2.0056026458740233
Jsoup,62,1,time,2.7686946868896483,2.81862587928772,2.0250619411468507,2.0298548221588133
Jsoup,62,2,time,0.0,0.0,0.0,0.0
Jsoup,62,3,time,2.7828657627105713,2.784116840362549,2.0207915782928465,2.0086453437805174
Jsoup,62,4,time,2.8003206729888914,2.7773064613342284,2.021967887878418,2.0094488143920897
Jsoup,62,5,time,2.798366928100586,2.7881255626678465,2.0396904945373535,2.0073545932769776
Jsoup,62,1,mem,2.7841091632843016,2.755174684524536,2.015430974960327,2.011826229095459
Jsoup,62,2,mem,2.794913816452026,2.783246898651123,2.0247025012969972,2.027087354660034
Jsoup,62,3,mem,2.7746577739715574,2.8015020847320558,2.028542327880859,2.0147854328155517
Jsoup,62,4,mem,0.0,0.0,0.0,0.0
Jsoup,62,5,mem,2.7905378341674805,2.7733054161071777,2.0349247455596924,2.002028799057007
Jsoup,64,1,normal,2.7459331512451173,2.798823928833008,2.014490842819214,2.031761360168457
Jsoup,64,2,normal,2.8232540607452394,2.848439121246338,2.101393461227417,2.032400131225586
Jsoup,64,3,normal,2.782960605621338,2.830139970779419,2.0439791679382324,2.0287664413452147
Jsoup,64,4,normal,2.762082815170288,2.7695701122283936,2.146875810623169,2.016040325164795
Jsoup,64,5,normal,0.0,0.0,2.1718053817749023,2.161643934249878
Jsoup,64,1,time,2.7651482582092286,2.7301249504089355,2.0247057914733886,2.133803939819336
Jsoup,64,2,time,2.7669935703277586,2.7998942852020265,2.1286691188812257,2.0290172576904295
Jsoup,64,3,time,0.0,0.0,2.152850294113159,2.179253101348877
Jsoup,64,4,time,2.73260498046875,2.8268210887908936,2.0322832107543944,2.0034605979919435
Jsoup,64,5,time,0.0,0.0,2.167144250869751,2.25779390335083
Jsoup,64,1,mem,2.7480900287628174,2.7695292472839355,2.0617632389068605,2.0699869632720946
Jsoup,64,2,mem,2.760229206085205,2.7915815830230715,2.059888505935669,2.038402223587036
Jsoup,64,3,mem,2.776950740814209,2.848289203643799,2.0131075382232666,2.0584999084472657
Jsoup,64,4,mem,2.765748977661133,2.7364005565643312,2.01389102935791,2.038383960723877
Jsoup,64,5,mem,2.7951483726501465,2.7930908679962156,2.076924133300781,2.016343927383423
Jsoup,69,1,normal,3.399413585662842,3.348900842666626,2.868711996078491,2.9029319286346436
Jsoup,69,2,normal,3.433168363571167,3.4180832386016844,2.969847869873047,2.9072741508483886
Jsoup,69,3,normal,3.4137419700622558,3.3116297245025637,2.8930334091186523,2.889886236190796
Jsoup,69,4,normal,3.376514530181885,3.38814640045166,2.8830313682556152,2.8906983852386476
Jsoup,69,5,normal,3.4858690738677978,3.365818738937378,2.936613607406616,2.9158842086791994
Jsoup,69,1,time,3.5829755306243896,3.451738405227661,2.9244412899017336,2.9988606452941893
Jsoup,69,2,time,3.392202043533325,3.439008665084839,2.9135419845581056,2.9131081104278564
Jsoup,69,3,time,3.394069766998291,3.3884441375732424,3.0640511512756348,2.897774648666382
Jsoup,69,4,time,3.4275615215301514,3.4129097938537596,2.8706928730010985,2.9207561016082764
Jsoup,69,5,time,3.456079292297363,3.386687088012695,2.8802282333374025,2.935411977767944
Jsoup,69,1,mem,3.451519823074341,3.3825883865356445,2.8995842933654785,2.8948896408081053
Jsoup,69,2,mem,3.437003231048584,3.4049018383026124,2.988028621673584,2.9132688522338865
Jsoup,69,3,mem,0.0,0.0,0.0,0.0
Jsoup,69,4,mem,3.3858388900756835,3.433620262145996,0.0,0.0
Jsoup,69,5,mem,3.358055019378662,3.3860975742340087,2.9006832599639893,2.887553405761719
Jsoup,6,1,normal,0.0,0.0,0.0,0.0
Jsoup,6,2,normal,1.7382044792175293,1.6522186279296875,2.5492440700531005,2.555691385269165
Jsoup,6,3,normal,1.644404649734497,1.6864227771759033,2.604571294784546,2.7172157764434814
Jsoup,6,4,normal,1.6365731716156007,1.6180857181549073,2.5510324001312257,2.6841578483581543
Jsoup,6,5,normal,1.622985601425171,1.6583180904388428,2.634822416305542,2.5489877700805663
Jsoup,6,1,time,1.6476352214813232,1.7619453430175782,2.5946380615234377,2.5562421798706056
Jsoup,6,2,time,0.0,0.0,0.0,0.0
Jsoup,6,3,time,1.648442792892456,1.6585282802581787,2.6553258419036867,2.6204023361206055
Jsoup,6,4,time,0.0,0.0,0.0,0.0
Jsoup,6,5,time,0.0,0.0,0.0,0.0
Jsoup,6,1,mem,0.0,0.0,0.0,0.0
Jsoup,6,2,mem,0.0,0.0,0.0,0.0
Jsoup,6,3,mem,0.0,0.0,2.6640979766845705,2.666254234313965
Jsoup,6,4,mem,0.0,0.0,0.0,0.0
Jsoup,6,5,mem,0.0,0.0,0.0,0.0
Jsoup,70,1,normal,3.543128776550293,3.408093786239624,3.4704033851623537,3.567357873916626
Jsoup,70,2,normal,3.414049530029297,3.465795707702637,3.476781940460205,3.5115320682525635
Jsoup,70,3,normal,0.0,0.0,0.0,0.0
Jsoup,70,4,normal,3.451666259765625,3.3583705902099608,3.506773090362549,3.5175909996032715
Jsoup,70,5,normal,3.3501399517059327,3.4875938415527346,3.4882208824157717,3.5631627559661867
Jsoup,70,1,time,3.4252225399017333,3.37668776512146,3.457732152938843,3.6430326461791993
Jsoup,70,2,time,3.373475980758667,3.5158221244812013,3.5181248664855955,3.5525397777557375
Jsoup,70,3,time,3.4048251152038573,3.377283477783203,3.5199128150939942,3.5189966678619387
Jsoup,70,4,time,3.332532024383545,3.4976994514465334,3.7361958503723143,3.704262685775757
Jsoup,70,5,time,3.494230318069458,3.379576063156128,3.536292028427124,3.543077993392944
Jsoup,70,1,mem,3.3896045207977297,3.376338005065918,3.5785544872283936,3.5237969875335695
Jsoup,70,2,mem,3.362501621246338,3.428881359100342,3.5552727222442626,3.5608780860900877
Jsoup,70,3,mem,3.3613966941833495,3.5358933925628664,3.5562002658843994,3.5148746013641357
Jsoup,70,4,mem,3.4696089744567873,3.464856672286987,3.4964908599853515,3.5166397094726562
Jsoup,70,5,mem,3.378025245666504,3.438766527175903,3.5072176933288572,3.495266342163086
Jsoup,72,1,normal,3.354164218902588,3.37376184463501,2.5476217746734617,2.5497754573822022
Jsoup,72,2,normal,0.0,0.0,2.6987324237823485,2.6727688312530518
Jsoup,72,3,normal,3.4060229778289797,3.3853931427001953,2.557542610168457,2.586380863189697
Jsoup,72,4,normal,0.0,0.0,2.847439193725586,2.6680220127105714
Jsoup,72,5,normal,0.0,0.0,0.0,0.0
Jsoup,72,1,time,0.0,0.0,0.0,0.0
Jsoup,72,2,time,0.0,0.0,3.050266885757446,2.695239019393921
Jsoup,72,3,time,0.0,0.0,2.7465476989746094,2.650436592102051
Jsoup,72,4,time,0.0,0.0,2.7417329788208007,2.6466112613677977
Jsoup,72,5,time,0.0,0.0,2.653440809249878,2.6670409202575684
Jsoup,72,1,mem,0.0,0.0,2.703317737579346,2.6906289577484133
Jsoup,72,2,mem,0.0,0.0,2.687832546234131,2.7695425033569334
Jsoup,72,3,mem,0.0,0.0,0.0,0.0
Jsoup,72,4,mem,3.4227936267852783,3.375312662124634,2.6213048934936523,2.5854033470153808
Jsoup,72,5,mem,0.0,0.0,0.0,0.0
Jsoup,75,1,normal,0.0,0.0,0.0,0.0
Jsoup,75,2,normal,0.0,0.0,3.331313228607178,3.069810390472412
Jsoup,75,3,normal,3.452745056152344,3.5359999179840087,2.9051578044891357,2.9490360736846926
Jsoup,75,4,normal,3.4859142780303953,3.436822509765625,2.920340061187744,2.997735357284546
Jsoup,75,5,normal,0.0,0.0,0.0,0.0
Jsoup,75,1,time,3.4228633403778077,3.5378071308135985,2.9809616565704347,2.9379926681518556
Jsoup,75,2,time,0.0,0.0,0.0,0.0
Jsoup,75,3,time,0.0,0.0,3.1158343315124513,3.1247673988342286
Jsoup,75,4,time,0.0,0.0,0.0,0.0
Jsoup,75,5,time,0.0,0.0,0.0,0.0
Jsoup,75,1,mem,0.0,0.0,0.0,0.0
Jsoup,75,2,mem,0.0,0.0,0.0,0.0
Jsoup,75,3,mem,0.0,0.0,0.0,0.0
Jsoup,75,4,mem,0.0,0.0,0.0,0.0
Jsoup,75,5,mem,3.4411213874816893,3.424156665802002,2.9429035663604735,2.978585720062256
Jsoup,77,1,normal,3.7251020431518556,3.691466522216797,2.8212674617767335,2.8311663627624513
Jsoup,77,2,normal,3.7467398166656496,3.7168548107147217,2.843069553375244,2.867983865737915
Jsoup,77,3,normal,3.690804386138916,3.7454405784606934,2.827956199645996,2.871912622451782
Jsoup,77,4,normal,3.6955356121063234,3.6766891956329344,2.8782798767089846,2.845889854431152
Jsoup,77,5,normal,3.7306783199310303,3.6711949348449706,2.8638597965240478,2.85933632850647
Jsoup,77,1,time,3.704944372177124,3.656325435638428,2.8860389232635497,2.8588114261627195
Jsoup,77,2,time,3.725239706039429,3.6572707653045655,2.844260501861572,2.875355863571167
Jsoup,77,3,time,3.6461437225341795,3.6687192916870117,2.9010262489318848,2.877196216583252
Jsoup,77,4,time,0.0,0.0,0.0,0.0
Jsoup,77,5,time,3.6552630424499513,3.7570878505706786,2.865182971954346,2.8625025272369387
Jsoup,77,1,mem,3.641898822784424,3.6777203559875487,2.871585321426392,2.8550037860870363
Jsoup,77,2,mem,3.6480149269104003,3.752801465988159,2.8228271484375,2.8351654052734374
Jsoup,77,3,mem,0.0,0.0,0.0,0.0
Jsoup,77,4,mem,0.0,0.0,0.0,0.0
Jsoup,77,5,mem,0.0,0.0,0.0,0.0
Jsoup,80,1,normal,0.0,0.0,3.133428716659546,2.929802179336548
Jsoup,80,2,normal,3.9382941722869873,3.8906785011291505,2.817926120758057,2.793882656097412
Jsoup,80,3,normal,3.8931306838989257,4.009736490249634,2.8855870723724366,2.8345168113708494
Jsoup,80,4,normal,4.021859550476075,3.9337367534637453,2.8428414344787596,2.8345526218414308
Jsoup,80,5,normal,3.869376850128174,3.9702416896820067,2.8037251472473144,2.8282384395599367
Jsoup,80,1,time,0.0,0.0,0.0,0.0
Jsoup,80,2,time,0.0,0.0,0.0,0.0
Jsoup,80,3,time,0.0,0.0,2.934157705307007,2.9681294918060304
Jsoup,80,4,time,0.0,0.0,0.0,0.0
Jsoup,80,5,time,0.0,0.0,0.0,0.0
Jsoup,80,1,mem,0.0,0.0,3.033976745605469,2.9482975959777833
Jsoup,80,2,mem,0.0,0.0,0.0,0.0
Jsoup,80,3,mem,3.991477870941162,3.90910120010376,2.8136412620544435,2.865817165374756
Jsoup,80,4,mem,0.0,0.0,2.982752799987793,3.0103803157806395
Jsoup,80,5,mem,0.0,0.0,2.9995827674865723,2.969998502731323
Jsoup,82,1,normal,3.999261713027954,4.0974994659423825,2.9086334228515627,2.900920867919922
Jsoup,82,2,normal,4.009355115890503,4.00298228263855,2.9539438247680665,2.946118879318237
Jsoup,82,3,normal,4.0714850425720215,3.967395544052124,2.9504403591156008,2.9680299282073976
Jsoup,82,4,normal,0.0,0.0,0.0,0.0
Jsoup,82,5,normal,3.9891613006591795,4.067652940750122,2.911209774017334,2.9702084064483643
Jsoup,82,1,time,4.118552494049072,3.993874979019165,2.9658007621765137,2.9055764198303224
Jsoup,82,2,time,0.0,0.0,3.0853466033935546,3.202648973464966
Jsoup,82,3,time,0.0,0.0,0.0,0.0
Jsoup,82,4,time,0.0,0.0,0.0,0.0
Jsoup,82,5,time,0.0,0.0,3.339001417160034,3.0824724197387696
Jsoup,82,1,mem,0.0,0.0,3.0519940853118896,3.2894206047058105
Jsoup,82,2,mem,3.966671323776245,3.980085611343384,3.0782768726348877,2.893746089935303
Jsoup,82,3,mem,0.0,0.0,0.0,0.0
Jsoup,82,4,mem,0.0,0.0,0.0,0.0
Jsoup,82,5,mem,0.0,0.0,3.135079574584961,3.0503684997558596
Jsoup,84,1,normal,4.289074659347534,4.17334566116333,2.896302843093872,2.8953232765197754
Jsoup,84,2,normal,4.226860761642456,4.237903070449829,2.857853364944458,2.8886539936065674
Jsoup,84,3,normal,4.139893436431885,4.179982900619507,2.890419101715088,2.9068330764770507
Jsoup,84,4,normal,4.172907543182373,4.248998355865479,2.9090293407440186,2.890450859069824
Jsoup,84,5,normal,4.198252630233765,4.248648643493652,2.899627113342285,2.8774534702301025
Jsoup,84,1,time,4.146704959869385,4.238293695449829,2.867711639404297,2.90813627243042
Jsoup,84,2,time,4.163992834091187,4.106931972503662,2.922721099853516,2.8843842506408692
Jsoup,84,3,time,4.170065832138062,4.248373317718506,2.9113855838775633,2.8667670249938966
Jsoup,84,4,time,4.130020809173584,4.203784418106079,2.9019115447998045,2.8809070110321047
Jsoup,84,5,time,4.088244199752808,4.221223831176758,2.8783164978027345,2.897551488876343
Jsoup,84,1,mem,0.0,0.0,3.000983238220215,3.024177360534668
Jsoup,84,2,mem,0.0,0.0,3.0584505558013917,2.9963058471679687
Jsoup,84,3,mem,4.138435554504395,4.203930473327636,2.88453950881958,2.9288306713104246
Jsoup,84,4,mem,0.0,0.0,3.0568442821502684,3.0002596855163572
Jsoup,84,5,mem,0.0,0.0,3.0521590232849123,3.0373963356018066
Jsoup,85,1,normal,4.346255350112915,4.101815128326416,2.8839590549468994,2.8721467018127442
Jsoup,85,2,normal,4.099788570404053,4.091449975967407,2.868377685546875,2.8838990211486815
Jsoup,85,3,normal,4.097469854354858,4.120994329452515,2.9221650123596192,2.861045503616333
Jsoup,85,4,normal,4.258092403411865,4.102642250061035,2.8916894435882567,2.9027568340301513
Jsoup,85,5,normal,4.215327978134155,4.160373830795288,2.9349597454071046,2.8969882488250733
Jsoup,85,1,time,4.139803028106689,4.125506782531739,2.836509037017822,2.885345983505249
Jsoup,85,2,time,0.0,0.0,0.0,0.0
Jsoup,85,3,time,4.179254722595215,4.0971229553222654,2.8751057147979737,2.8697600841522215
Jsoup,85,4,time,0.0,0.0,0.0,0.0
Jsoup,85,5,time,0.0,0.0,0.0,0.0
Jsoup,85,1,mem,4.182559871673584,4.249147510528564,2.8363224506378173,2.8738964557647706
Jsoup,85,2,mem,4.119435501098633,4.241561651229858,2.8462453365325926,2.887079286575317
